place_id,place_name,latitude,longitude,google_maps_uri,reviews_uri,review_text,review_count
ChIJ--W_5c3JlkcR2je5qpiloRQ,Dark’eat,48.5600598,7.766204999999999,https://maps.google.com/?cid=1486651427126851546&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c9cde5bfe5fb:0x14a1a598aab937da!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"⭐️⭐️⭐️⭐️⭐️
Franchement au top !
J’ai pris des hot-dogs et un bubble waffle en dessert : tout était super bon, bien préparé, chaud et généreux. L’accueil est agréable, le service rapide.
Je recommande vraiment, continuez comme ça ! 🙌😄

Super snack!!! J’ai pris un smash burger, le pain était bien moelleux et la viande avait vraiment du goût. Simple, bon et efficace je recommande 👍🏼

J’ai commandé vers 22h ce soir et je dois dire que j’ai été stupéfait par la qualité de la nourriture.
J’ai pris un smash double original et des pâtes carbo : cuisson parfaite, saveurs bien maîtrisées et service rapide malgré l’affluence.
Pour une bouffe du soir, c’est clairement l’un des meilleurs — voire le meilleur snack de nuit de Strasbourg.
Je recommande vivement !

Merci pour la livraison rapide . Les hamburgers étaient excellents , les hot-dog également . Le waffle au Nutella trop bon . Toute la famille a adoré , on s est regalé  . On recommandera incessamment sous peu .
L equipe accueillante et efficace. Commande traitee rapidement .

Je recommande . Vous ne serez pas déçu .

Les pâtes sont super bonnes surtout les chiken Alfredo les smashs aussi sont top ! Le personnel est sympa et les prix sont raisonnables est bien servi. Franchement, une super adresse",5
ChIJ-2NJ7fq3lkcRs9o80tgC28M,Bongoo,48.591531,7.6935645,https://maps.google.com/?cid=14112876987558976179&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796b7faed4963fb:0xc3db02d8d23cdab3!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"C'était une expérience parfaite ; le personnel est très accueillant et chaleureux, il y a une très large variété de choix en entrée, plat et dessert, de tout les goûts ! Impossible de passer a côté des parfums de glace très variés mais tout autant délicieux les uns que les autres. Ce fût un délicieux moment et je reviendrais sans hésiter. Le ratio prix/repas est plus que correct.
La formule avec boisson comprise pour 1€ de + est géniale, cela permet de prendre 3 boissons par personne et de gouter les nombreux parfums de sirop qu'on ne retrouve pas facilement ailleurs.
Dédicace spéciale au robot qui nous apporte les boissons, insolite et adorable :)

Première fois que je vais dans ce restaurant. Pas mal. La nourriture proposée est plutôt bonne. Dommage que ce n'est pas très chaud. Pas mal de choix, que ce soit en légumes, viandes, poissons, accompagnement... J'ai été surprise du robot qui m'a apporté la boisson. Plutôt drôle. Le seul bémol, ce sont les tarifs. 42€ pour moi et mon fils de 12 ans qui avons un appétit de moineau, ça fait quand même cher. Et encore nous y sommes allés samedi midi, donc ce n'est pas la plage horaire la plus chère. C'est rentable pour une personne qui a un bon coup de fourchette mais pour nous non. Malgré tout cela reste une belle expérience avec un personnel accueillant et sympathique.

Si j’avais pu mettre zéro étoile, j’aurais mis zéro étoile. Je me demande comment il y a des avis positifs ?
Horrible, à fuir. Arrivée à 20h00, buffet vide, j’ai mangé des bouchées au fromage et de la pizza. Poulet ? Pas cuit. Il m’a cuit les brochettes bœuf-fromage, c’était encore congelé à l’intérieur.
Et attention à ne pas vous faire afficher dans tout le resto lorsque vous allez faire une remontée au responsable, car il va faire le tour de toutes les tables pour leur demander si c’était bon pour eux et pour leur dire que nous n’avons pas trouvé le buffet correct.
Résultat ? Mal de ventre toute la nuit. Plus jamais.

Ce restaurant est une vraie catastrophe arrivée à 20h30 réservation pour  9 personnes un buffet casi vide, certaines de nous ayant pris des Woks le poulet et les nouilles pas cuites, sushis non variés et pas bon du tout. Le gérant pas du tout commercial et pas à l’écoute de nos réclamations à fuir absolument !!!! Ma mère n’ayant rien mangé il nous a quand mm dit qu’il lui offrait le menu mdrr elle n’a rien mangé !!!! Nous sommes partis le ventre vide ayant quand mm payé car il menaçait d’appeler la police un sketch vraiment plus jamais ce restaurant

Repas pris le midi (13h plutôt) c'était calme ça fait du bien .

Tout était très bon et suffisant pour le nombre de personnes présentes.

Parfait !

Je vais choisir que ce buffet à volonté car les autres ce sont trop dégradés.

Merci à vous 🙏🏼.",5
ChIJ-2qAhRLJlkcRPqh5eHCMMsE,Amby&Luna,48.5826322,7.735582799999999,https://maps.google.com/?cid=13921343812841089086&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c91285806afb:0xc1328c707879a83e!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Les meilleurs pâtes que jai manger de toute ma vie 😮‍💨🔥

Les plats sont incroyables et avec une très bonne variété, difficile de choisir à chaque fois car tous les plats sont bons ! Toujours de quoi me régaler juste à côté de mon travail.

Bon accueil et des sauces incroyables ! Je recommande fortement.

5 étoiles c’est incroyable

Meilleurs pâtes de Strasbourg ! Je recommande fortement.",5
ChIJ-9UxZSXJlkcRorHwieKLblk,thai taste,48.6004372,7.739277400000001,https://maps.google.com/?cid=6444241921906880930&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c9256531d5fb:0x596e8be289f0b1a2!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"les plats sont savoureux avec un prix abordable et le personnel est accueillant, mention spéciale pour le dessert à la mangue.

Première fois dans ce restaurant. Très bon, portion généreuse, prix abordable et accueil chaleureux. Foncez !

C'est leur quatrième jour d'ouverture et nous nous sommes arrêtés pour manger. Nous avons vraiment beaucoup apprécié la nourriture. Nous sommes convaincus que ce sera un succès dans le quartier. Bonne chance ! Et merci pour votre aimable attention.

Délicieux, convivial, propre et abordable. Nous avons dégusté un excellent pad thaï au poulet et aux nems. Tout était parfait et le propriétaire était très accueillant. Nous souhaitons à ce restaurant une belle réussite !",4
ChIJ-9VFng3JlkcRUaohI38fA8Q,Biggie's,48.582513,7.719014299999999,https://maps.google.com/?cid=14124167487274723921&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c90d9e45d5fb:0xc4031f7f2321aa51!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Très bon tasty Crousty disponible
Je recommande de commander à l’avance pour éviter la longue attente

Les meilleurs burgers de Strasbourg c’est un vrai délice !
Et ils font maintenant des riz crousty qui sont aussi fantastiques que leurs burgers, vous en laisserez pas une miette je vous le garantis !

Jetait ravie mais très ravis si je publie c’est l’un des meuilleur Burger de Strasbourg bien chargée très bon tarif correcte et rapide je suis très contente au chef bravo 🎉🎈🎊🍾 je recommande chez eux tros tros bon

Meilleur fast-food de Strasbourg !
Le personnel est toujours sympathique et amiable. Les burgers et frites toujours au top. Jamais déçu en t’en que cliente depuis leurs ouvertures.
Toujours des nouveauté et du choix y a rien à dire.
Je recommande !!!

Franchement tres tres bon j’ai pas l’habitude de faire des avis mais la j’étais obligé c’est ultra bon le seul truc peut-etre à améliorer c’est la taille mais sinon ca reste assez pour quelqun qui mange normal",5
ChIJ-RuLrPzIlkcRYPjLRvq-l-s,À l'Observatoire,48.5822578,7.7716593,https://maps.google.com/?cid=16976247302535247968&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c8fcac8b1bf9:0xeb97befa46cbf860!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Une brasserie strasbourgeoise de reference et qui montre beaucoup de sérieux dans son travail.
Les pizzas sont de bonne facture et le tiramisu framboise est étonnant.

De passage à Strasbourg j’avais réservé en ligne dans ce restaurant proche de mon point de chute professionnel. J’ai bien fait de rappeler le lendemain au téléphone puisque je n’avais pas eu de retour sur ma réservation contrairement au message reçu. J’ai bien failli ne pas pouvoir y venir.
Le service n’est pas uniforme. Une jeune serveuse se démène mais les plus âgées sont uniforme peu tête en l’air. Il a fallu réclamer à plusieurs reprises. L’ambiance n’est pas feutrée mais plutôt bistrot/bar et la cuisine est excellente ce qui relève une note bien entamée par l’accueil et le service global mis à part la jeune serveuse.

Nous sommes venus au hasard  pour dîner et avons  été très bien accueillis.
La cuisine est excellente et les prix très raisonnables!
Nous reviendrons !
Je recommande ⭐️⭐️⭐️⭐️⭐️

Nous nous sommes décidés rapidement aujourd’hui à manger sur la terrasse du restaurant. On peut visiblement y manger à toute heure ! Le rapport qualité-prix est excellent ! Le service, assuré par le futur nouveau patron, était très chaleureux et personnel. Nous reviendrons bientôt ;-)

Personnel chaleureux et belles suggestions de plats",5
ChIJ-ToZiBnJlkcRNji6XT8i4lI,Chez BigDil,48.5459899,7.7679295,https://maps.google.com/?cid=5972373711397468214&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c91988193af9:0x52e2223f5dba3836!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Incroyable pas d'autres mot (je suis jamais aller)

Incroyable ! Je recommande",2
ChIJ-WkYp3HIlkcRACfC_NjEzn0,Domino's Pizza Schiltigheim - Bischheim,48.6115926,7.750763399999999,https://maps.google.com/?cid=9065399536175949568&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c871a71869f9:0x7dcec4d8fcc22700!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Pizza je ne sais pourquoi devenu dégueulasse.
Tout molle , pas assez cuite...
Pas de goût...
Plein de gras dans le fond du carton..beurk
La comparaison avec la pire des pizzas d'un kebab est  réelle.
Acceuil.. zéro
Type traine savate .. épouvantable..
Bref passez votre chemin..
Rapport qualité-prix exécrable

Je commande en ligne samedi en livraison juste des dessert je revoit un message que c'est un uber qui prend la livraison 1 minutes plus tard un nouveau message que le coursier a du annulé la commande que je doit contacter domino's je les appelle le mec au téléphone me traite presque de menteuse en disant que c'est pas vrai il on reçu aucune commande à se nom qu'il a couper internet car il avait justement trop de commande je lui dir que je peux passer lui montrer la preuve il me répond que non que j'ai qu'à attendre demain soir il me livrerons mes dessert je lui dit que je les voulais se soir et non demain puis me dit que comme j'ai pas etait livrer je serais sûrement remboursé et si c'est pas le qu'à tant pis lui peut rien faire me rigole au téléphone et raccroche. J'avais pour habitude d'aller à domino's au neudorf ou l'accueil la qualité des produits est présent la l'accueil a revoir j'ai commandé une fois des pizza pas de goût pâte inexistante très peu de garniture puis la on me prend l'argent de la gommande mais on ne me livre pas trouver l'erreur. Bref une cliente qui etait fidèle à domino's iras voir la concurrence.  P.s en lisant les avis j'ai trouver le mail où on peut faire des réclamation j'attends toujours une réponse depuis.

Plus d'une heure pour recevoir la commande, les pizzas sont arrivées froides. La réponse du collaborateur: ""Ben, refusez les pizzas!"" sauf qu'elles avaient déjà été payées. Sa deuxième réponse: ""on les récupère et vous serez remboursés dans environ une semaine"". Certainement la pire enseigne pour commander des pizzas (froides)

Je viens de comprendre les avis en fait. Première fois que je viens. Je viens sur place car sur le site les remise ne s’applique pas. 21h48, ça ferme à 22h00. La dame va voir si elle peut me faire mes pizzas. Et là comme par hasard plus de mozza, lol ! Dans un dominos plus de mozzarella. Alors je demande mes pizzas sans mozzarella car j’en voulais vraiment. La dame repart et elle revient. Monsieur ce n’est pas possible. Et là un autre monsieur apparaît. Et dit je suis en train de tout nettoyer j’ai plus d’ingrédients j’ai plus rien. Vraiment tout ça pour finir plus tôt. J’espère que le franchisé est informé de l’agissement de ses employés. Même le téléphone sonne et personne répond. C’est choquant. Franchement ne mangez pas de pizza c’est mieux en fait.

Agréablement surpris au vue des commentaires déjà présents, ma commande est arrivé assez rapidement et chaude !
En plus de sa, j’avais besoin de la note avec tva, et une personne est revenu exprès pour me la déposer.
Le personnel est très sympathique.",5
ChIJ-XRZtFnJlkcRknL-_Y0ak0s,La Fournée Dorée,48.5771884,7.7669738,https://maps.google.com/?cid=5445725571575083666&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c959b45974f9:0x4b931a8dfdfe7292!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"J'y suis passée pour acheter des viennoiseries, elles étaient très bonnes et la dame qui m'a servie était très sympathique :)

Je retrouve cette boulangerie, déjà géré par la même famille il y a dix ans quand j'étais étudiante, avec beaucoup de joie. Un choix varié, fait maison et pas cher du tout. Très souvent (le mardi?) j'ai la chance d'arriver au moment où l'épouse prépare et enfourne ses fameux pides (epinards-fromage) que je peux manger directement - une tuerie!! Testez!

Accueil très chaleureux, les pâtes Carbonara sont incroyablement savoureuses avec une portion très généreuse pour 7 euros, ce qui est vraiment abordable pour les étudiants.

Je suis allé manger dans cette boulangerie car je n'avais pas beaucoup de temps. En rentrant, nous n'avons même pas le temps de faire notre choix ,l'employé nous force à choisir notre panini, il n'y à aucune formule étudiante. Les prix visuellement semblent abordables mais lorsqu'on reçoit le panini on comprend vite pourquoi. Le panini est complètement ridicule, on dirait une entrée et puis je ne vous parle même pas du goût qui l'est tout autant. La seule personne agréable est le cuisinier. Pour 7 euros pour 2 bout de pains et une boisson c'est jeter son argent par la fenêtre.
En conclusion je ne recommande pas du tout, si vous n'avez pas le temps il vaut mieux avoir du retard que de manger ici.

A éviter absolument ! Leurs pain est mauvais et je me demande des fois si il n'est pas non plus industriel. Même le pain du Carrefour Market situé à côté est meilleur.
Un conseil : Préférez sacrifier un peu plus de temps à votre déplacement que vous arrêter pour acheter une baguette chez eux.",5
ChIJ-XujasrJlkcRvR3LF-_xLyE,Doguc Caroline,48.5765991,7.731508499999999,https://maps.google.com/?cid=2391395936355687869&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c9ca6aa37bf9:0x212ff1ef17cb1dbd!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Le service était très aimable et rapide. Le rapport qualité-prix était acceptable. Cependant, la chaleur étouffante dans le restaurant gâchait le confort. Le döner au bœuf n'était certainement pas préparé avec des morceaux de viande, mais uniquement avec de la chair à saucisse pressée et coupée en galettes, et était donc plutôt sec. Le döner au poulet était savoureux, lui aussi composé de morceaux de viande, mais un peu gras. Les frites étaient excellentes, tandis que les légumes et la sauce étaient assez quelconques. En résumé, c'était un bon repas copieux, mais sans plus.",1
ChIJ-Z99DFXIlkcRwZo7ts_-xDY,L'Epicurien,48.5773898,7.7553119,https://maps.google.com/?cid=3946559341552442049&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c8550c7d9ff9:0x36c4fecfb63b9ac1!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Sur les conseils d'une personne, j’ai testé ce restaurant… et je ne regrette absolument pas ! Tout était parfait et délicieux du début à la fin.
Les cocktails étaient excellents, les plats vraiment savoureux et le dessert tout simplement sublime. On sent que les produits sont frais et de qualité.

Le service est irréprochable, avec une équipe accueillante, professionnelle et pleine de bonne humeur.
Une très belle expérience !

Je recommande vivement

Une belle découverte. Une soirée en amoureux . Le cadre est très agréable. Nous nous sommes régalés. Et le service est non seulement impeccable mais aussi très rapide. Bravo à l'équipe!!!

Très bon restaurant, repas excellent et avec du goût. Le service est très sympathique et rapide. La salle est belle, un peu froid à l'arrière mais on a passé un excellent moment. Je recommande

Belle découverte de ce restaurant. La décoration est originale.
Nous avons apprécié les plats choisis (poulpe grillé et cordon bleu aux 3 fromages).

Nous sommes venus dîner hier soir et avons choisi des cordons bleus ainsi qu’un saumon : tout était absolument excellent ! Le service était irréprochable, avec une équipe souriante et attentive. L’ambiance du restaurant est chaleureuse et conviviale, ce qui rend le repas encore plus agréable. Nous reviendrons avec grand plaisir quand nous serons à Strasbourg !",5
ChIJ-_F-s2HLlkcRM7Y9qGwf6O0,Resto Illkirch,48.5318558,7.716659799999999,https://maps.google.com/?cid=17142986533125338675&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796cb61b37ef1fb:0xede81f6ca83db633!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"très bon accueil de la part du monsieur à la caisse! mais une fois rentrée chez moi le drame est arrivé……une diarrhée fulgurante ( excusez moi du terme ) et des crampes intestinales à couper le souffle, j’ai du me tourner dans tout le sens pour que ça passe sans parler d’un long passage au toilette. malgres toutes ces péripéties bon accueil tout de même mais un meilleur environnement culinaire ne serais pas déplaisant.

On me l'a vendu comme le meilleur kebab d'illkirch, alors que c'est le pire kebab que j'ai manger de ma vie... Viande congeler sans goût, pâteuse... aucun intérêt.

Peut-être que les pizzas sont bonne mais tout ce qui est lié avec la viande en broche, à éviter si vous souhaitez passer un bon moment.

Et prix élevé pour la qualité

2 ans maintenant que je mange régulièrement au Resto Illkirch, les sandwich/yufka 🥙 sont toujours aussi bons (avec option vg grâce au sandwich falafel 🧆, le seul d'Illkirch à ma connaissance) et toujours un plaisir de venir dîner là-bas !
Je recommande sans l'ombre d'un doute 👍

Meilleur pidé fromage de Strasbourg!

C'était pas très bon, désolée mais nous avons pas aimé le donner au bœuf, trop de ketchup et le pain n'a pas le goût du pain ??? Mais ils sont gentils dommage !!!",5
ChIJ-aIhvGLJlkcRpnJ-gKqldyo,Le milano café & brunch,48.5893566,7.7412208,https://maps.google.com/?cid=3060096623540335270&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c962bc21a2f9:0x2a77a5aa807e72a6!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Un brunch vraiment généreux et de qualité ! Produits frais, prix très abordables, et un personnel accueillant et chaleureux. On s’est régalées du début à la fin. Je recommande sans hésiter !

Un nouveau brunch à découvrir à deux pas de la Place des Halles. Le cadre est simple et accueillant, on y retrouve les classiques du brunch, dont plusieurs options à la pistache pour les fans inconditionnels de pistache. C’est copieux et très bon.

D’après les réseaux sociaux et les photos aussi appétissante soient elles je me suis dirigé vers cette enseigne et me suis retrouvé très déçu, le serveur nous a apporté la carte "" Qr code "" et la limite jeter sur la table sans même s’en excuser ! Nous sommes arriver à 12h30 et nos boissons ont mis 1h à être servi et 20min après notre "" plat "" hors la salle n’était pas surpeuplé, et là le drame j’ai pris le French toast alors certe visuellement sa donner envie mais en dessous se cacher de l’avocat pourrit "" noir "" ! De plus le serveur nous ramène boissons ainsi que plat sur une table SALE et avons du lui demander à deux reprises de nettoyer celle-ci, de plus et pour finir quand nous sommes arrivés sur place de client était déjà partie depuis un bon moment mais la table n’a pas était débarrassé du moins pas pendant notre présence ! Je part du principe que pour justifier les prix proposé il ne doit pas y avoir de sans faute! Cela dit les boissons était bonne ! PASSEZ VOTRE CHEMIN pour manger !

Bonne adresse,
Les plats sont très bons, mention spéciale pour les pancakes egg bacon qui sont fantastiques, un régal.
En revanche les plats sont assez chers, même si très copieux,
Je suggèrerai que les portions soient divisées par deux (et donc par conséquent les prix aussi, avec même 1€ en moins encore minimum) pour permettre de goûter plusieurs petits plats, car nous avons tout partagé à deux avec mon ami et c'était de fait beaucoup plus adapté au principe du brunch.

Petit bémol pour les boissons qui sont beaucoup diluées au lait.
La serveuse est très sympathique mais le serveur un petit peu à côté de la plaque, il comprend vite mais il faut lui expliquer longtemps...

La véranda est vraiment très agréable, en été l'extérieur doit être très sympathique !

Très bonne expérience pour un brunch un dimanche matin. Nous avons été bien reçus sur place.
Nous avons pu testé le salé mais aussi le sucré, il y avait beaucoup de choix. Coup de cœur pour les pancakes, ils étaient très bons !
Le service était un peu lent au début, mais cela ne nous a pas dérangés pour autant.
Je recommande !",5
ChIJ-atB4FbIlkcRMusN7x2ewww,Caféteria d'Arsea,48.5733009,7.760305100000001,https://maps.google.com/?cid=919752600315620146&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c856e041abf9:0xcc39e1def0deb32!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Je suis passée à la cafétéria prendre un café et un sandwich la serveuse a été très accueillante et sympa au top  merci je reviendrai,1
ChIJ-dwr30TPlkcRePPMYp3eGsA,Treff café & lounge,48.5725681,7.815747999999998,https://maps.google.com/?cid=13842621172225471352&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796cf44df2bdcf9:0xc01ade9d62ccf378!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Je recommande vivement… Le personnel est super sympa, j'adore y être. Tout simplement excellent.",1
ChIJ-dx1UADPlkcRpjT1ByHrr8Y,Il Fornino,48.60288130000001,7.8298815,https://maps.google.com/?cid=14316920267534054566&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796cf005075dcf9:0xc6afeb2107f534a6!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Cette pizza est authentiquement italienne, avec une pâte fine et croustillante et des ingrédients frais. Sa saveur est équilibrée et sa qualité est impressionnante. Un excellent choix pour les amateurs de pizzas italiennes classiques. 🍕

Délicieuse pizza napolitaine authentique à la croûte croustillante, avec options végétariennes et végétaliennes. Prix plus que corrects, à recommander sans hésiter !

J'ai commandé en ligne et récupéré ma pizza.

Elle était prête à l'heure et bien chaude.

Le propriétaire était très sympathique.

La pizza était délicieuse et bien garnie.

Ils proposent même une option végétalienne.

Nous commanderons à nouveau, c'est certain.

Super 👌🏽
La livraison était super ponctuelle.
Les pizzas étaient encore bien chaudes.
(Très bien garnies, ingrédients très frais.)
Le livreur était sympathique.

Très agréablement surpris ! Livraison rapide, pizza encore chaude et délicieuse. Excellent rapport qualité-prix.",5
ChIJ-e3uOMfJlkcReyuKVuUaDIs,OrientaLAB,48.60350820000001,7.7376906,https://maps.google.com/?cid=10019412843294239611&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,https://www.google.com/maps/place//data=!4m4!3m3!1s0x4796c9c738eeedf9:0x8b0c1ae5568a2b7b!9m1!1b1?g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,"Je commande souvent dans ce couscous bar. Que dire, tout simplement très bon, un couscous maison, fait avec amour et passion. Le vrai couscous marocain, je vous conseille aussi les cornes de gazelle

On rajoute à cela un accueil très chaleureux. On oublie pas de remercier la maman qui fait ce vrai couscous, sans elle, ce bar à couscous n'aurait pas ce succès

Je viens de tester le couscous ""Végétarien"" et franchement c'est une belle découverte.
Moi qui ne mange pas de viande, cette box ""Couscous Végétarien"" va vite ravir vos papilles, un régal de différentes saveurs.
Le plat est copieux, c'est super bon et léger et l'accueil est chaleureux.
Je vous invite fortement à tester ;)

Honteux de proposer un couscous boulette avec une seule boulette, le rapport qualité/quantité/prix n'y est vraiment pas. Vraiment déçu par cette commande en livraison, cela donne vraiment l'impression de vouloir arnaquer les personnes qui commande en livraison. Il y a de bien meilleurs couscous avec un meilleur rapport qualité prix.

Un accueil chaleureux comme rarement ailleurs ! Un couscous succulent ! Bravo et continuez comme cela ! Je suis arrivé quelques minutes avant la fermeture et tout était parfait !

Accueil très chaleureux, il y a du choix le prix reste raisonnable... bon esprit.

Première passage, je donne 4 étoiles pour le couscous merguez qui est très bien garnie.",5
